L: -60
X: 0
Y: 0
W: 20
H: 20
0;0;0
1;0;0
2;0;0
3;0;0
4;0;0
5;0;0
6;0;0
7;0;0
8;0;0
9;0;0
10;0;42
11;0;42
12;0;42
13;0;42
14;0;42
15;0;42
16;0;42
17;0;42
18;0;42
19;0;42
0;1;0
1;1;0
2;1;0
3;1;0
4;1;0
5;1;0
6;1;0
7;1;0
8;1;0
9;1;0
10;1;42
11;1;15
12;1;40
13;1;40
14;1;40
15;1;40
16;1;40
17;1;40
18;1;40
19;1;42
0;2;0
1;2;0
2;2;0
3;2;0
4;2;0
5;2;0
6;2;0
7;2;0
8;2;0
9;2;0
10;2;42
11;2;15
12;2;40
13;2;40
14;2;40
15;2;40
16;2;40
17;2;40
18;2;40
19;2;42
0;3;0
1;3;0
2;3;0
3;3;0
4;3;0
5;3;0
6;3;0
7;3;0
8;3;0
9;3;0
10;3;42
11;3;15
12;3;40
13;3;40
14;3;45
15;3;46
16;3;47
17;3;40
18;3;40
19;3;42
0;4;0
1;4;0
2;4;0
3;4;0
4;4;0
5;4;0
6;4;0
7;4;0
8;4;0
9;4;0
10;4;42
11;4;15
12;4;40
13;4;40
14;4;48
15;4;49
16;4;50
17;4;40
18;4;40
19;4;42
0;5;0
1;5;0
2;5;0
3;5;0
4;5;0
5;5;0
6;5;0
7;5;0
8;5;0
9;5;0
10;5;42
11;5;15
12;5;40
13;5;40
14;5;51
15;5;52
16;5;53
17;5;40
18;5;40
19;5;42
0;6;0
1;6;0
2;6;0
3;6;0
4;6;0
5;6;0
6;6;0
7;6;0
8;6;0
9;6;0
10;6;42
11;6;15
12;6;40
13;6;40
14;6;40
15;6;40
16;6;40
17;6;40
18;6;40
19;6;42
0;7;0
1;7;0
2;7;0
3;7;0
4;7;0
5;7;0
6;7;0
7;7;0
8;7;0
9;7;0
10;7;42
11;7;15
12;7;40
13;7;40
14;7;40
15;7;40
16;7;40
17;7;40
18;7;40
19;7;42
0;8;0
1;8;0
2;8;0
3;8;0
4;8;0
5;8;0
6;8;0
7;8;0
8;8;0
9;8;0
10;8;42
11;8;15
12;8;15
13;8;15
14;8;15
15;8;15
16;8;15
17;8;15
18;8;15
19;8;42
0;9;0
1;9;0
2;9;0
3;9;0
4;9;0
5;9;0
6;9;0
7;9;0
8;9;0
9;9;42
10;9;42
11;9;15
12;9;15
13;9;15
14;9;42
15;9;42
16;9;42
17;9;42
18;9;42
19;9;42
0;10;0
1;10;0
2;10;0
3;10;0
4;10;0
5;10;0
6;10;0
7;10;42
8;10;42
9;10;42
10;10;15
11;10;15
12;10;15
13;10;42
14;10;42
15;10;42
16;10;42
17;10;42
18;10;42
19;10;42
0;11;0
1;11;0
2;11;0
3;11;0
4;11;42
5;11;42
6;11;42
7;11;42
8;11;15
9;11;15
10;11;15
11;11;15
12;11;15
13;11;42
14;11;0
15;11;0
16;11;0
17;11;0
18;11;0
19;11;0
0;12;0
1;12;0
2;12;0
3;12;0
4;12;42
5;12;15
6;12;15
7;12;15
8;12;15
9;12;15
10;12;15
11;12;15
12;12;42
13;12;42
14;12;0
15;12;0
16;12;0
17;12;0
18;12;0
19;12;0
0;13;42
1;13;42
2;13;42
3;13;42
4;13;42
5;13;15
6;13;15
7;13;15
8;13;15
9;13;15
10;13;15
11;13;42
12;13;42
13;13;0
14;13;0
15;13;0
16;13;0
17;13;0
18;13;0
19;13;0
0;14;42
1;14;15
2;14;15
3;14;15
4;14;15
5;14;15
6;14;15
7;14;15
8;14;15
9;14;15
10;14;42
11;14;42
12;14;0
13;14;0
14;14;0
15;14;0
16;14;0
17;14;0
18;14;0
19;14;0
0;15;42
1;15;15
2;15;15
3;15;15
4;15;15
5;15;15
6;15;15
7;15;15
8;15;15
9;15;15
10;15;42
11;15;0
12;15;0
13;15;0
14;15;0
15;15;0
16;15;0
17;15;0
18;15;0
19;15;0
0;16;42
1;16;15
2;16;15
3;16;15
4;16;15
5;16;15
6;16;42
7;16;42
8;16;42
9;16;42
10;16;42
11;16;0
12;16;0
13;16;0
14;16;0
15;16;0
16;16;0
17;16;0
18;16;0
19;16;0
0;17;42
1;17;15
2;17;15
3;17;15
4;17;15
5;17;15
6;17;42
7;17;0
8;17;0
9;17;0
10;17;0
11;17;0
12;17;0
13;17;0
14;17;0
15;17;0
16;17;0
17;17;0
18;17;0
19;17;0
0;18;42
1;18;15
2;18;15
3;18;15
4;18;15
5;18;15
6;18;42
7;18;0
8;18;0
9;18;0
10;18;0
11;18;0
12;18;0
13;18;0
14;18;0
15;18;0
16;18;0
17;18;0
18;18;0
19;18;0
0;19;42
1;19;42
2;19;42
3;19;42
4;19;42
5;19;42
6;19;42
7;19;0
8;19;0
9;19;0
10;19;0
11;19;0
12;19;0
13;19;0
14;19;0
15;19;0
16;19;0
17;19;0
18;19;0
19;19;0
