1;4;0;501;0;333
1;4;0;504;0;333
2;4;0;501;0;333
2;4;0;504;0;333
3;4;0;501;0;333
3;4;0;504;0;333
4;4;0;503;0;333
4;4;0;504;0;333
5;4;0;500;0;333
6;4;0;500;0;333
6;4;0;502;0;333
1;5;0;501;0;333
2;5;0;501;0;333
3;5;0;503;0;333
4;5;0;500;0;333
5;5;0;500;0;333
6;5;0;500;0;333
6;5;0;502;0;333
1;6;0;501;0;333
2;6;0;503;0;333
3;6;0;500;0;333
4;6;0;500;0;333
5;6;0;500;0;333
6;6;0;500;0;333
6;6;0;502;0;333
1;7;0;503;0;333
2;7;0;500;0;333
3;7;0;500;0;333
4;7;0;500;0;333
5;7;0;500;0;333
6;7;0;500;0;333
6;7;0;502;0;333
