24;1;0;627;0;333
24;2;0;623;0;333
25;2;0;630;0;333
26;2;0;629;0;333
27;2;0;628;0;333
24;3;0;623;0;333
25;3;0;629;0;333
26;3;0;628;0;333
24;4;0;629;0;333
25;4;0;628;0;333
26;4;0;627;0;333
27;4;0;626;0;333
22;5;0;627;0;333
23;5;0;626;0;333
26;5;0;629;0;333
27;5;0;628;0;333
20;6;0;627;0;333
21;6;0;626;0;333
22;6;0;629;0;333
23;6;0;628;0;333
27;6;0;627;0;333
28;6;0;627;0;333
29;6;0;626;0;333
19;7;0;627;0;333
20;7;0;629;0;333
21;7;0;628;0;333
26;7;0;1783;0;333
27;7;0;629;0;333
28;7;0;629;0;333
29;7;0;628;0;333
18;8;0;627;0;333
19;8;0;629;0;333
20;8;0;628;0;333
22;8;0;1783;0;333
26;8;0;1817;0;333
28;8;0;627;0;333
29;8;0;626;0;333
17;9;0;627;0;333
18;9;0;629;0;333
19;9;0;628;0;333
27;9;0;627;0;333
28;9;0;629;0;333
29;9;0;628;0;333
16;10;0;627;0;333
17;10;0;629;0;333
18;10;0;628;0;333
22;10;0;274;0;333
24;10;0;273;0;333
25;10;0;627;0;333
27;10;0;629;0;333
28;10;0;630;0;333
29;10;0;630;0;333
30;10;0;630;0;333
31;10;0;630;0;333
10;11;0;627;0;333
11;11;0;626;0;333
16;11;0;629;0;333
17;11;0;628;0;333
24;11;0;627;0;333
25;11;0;629;0;333
26;11;0;630;0;333
27;11;0;630;0;333
28;11;0;630;0;333
29;11;0;630;0;333
30;11;0;630;0;333
31;11;0;630;0;333
4;12;0;627;0;333
6;12;0;627;0;333
7;12;0;626;0;333
8;12;0;627;0;333
9;12;0;626;0;333
10;12;0;629;0;333
11;12;0;628;0;333
12;12;0;627;0;333
13;12;0;627;0;333
14;12;0;626;0;333
16;12;0;627;0;333
17;12;0;626;0;333
24;12;0;629;0;333
25;12;0;630;0;333
26;12;0;630;0;333
27;12;0;630;0;333
28;12;0;630;0;333
29;12;0;630;0;333
30;12;0;630;0;333
31;12;0;630;0;333
3;13;0;627;0;333
4;13;0;629;0;333
6;13;0;629;0;333
7;13;0;628;0;333
8;13;0;629;0;333
9;13;0;628;0;333
10;13;0;1783;0;333
12;13;0;629;0;333
13;13;0;629;0;333
14;13;0;628;0;333
16;13;0;629;0;333
17;13;0;628;0;333
20;13;0;1273;0;333
22;13;0;627;0;333
24;13;0;623;0;333
25;13;0;630;0;333
26;13;0;630;0;333
27;13;0;630;0;333
28;13;0;630;0;333
29;13;0;630;0;333
30;13;0;630;0;333
31;13;0;630;0;333
3;14;0;629;0;333
10;14;0;1817;0;333
15;14;0;1783;0;333
22;14;0;626;0;333
23;14;0;630;0;333
24;14;0;623;0;333
25;14;0;630;0;333
26;14;0;630;0;333
27;14;0;630;0;333
28;14;0;630;0;333
29;14;0;630;0;333
30;14;0;630;0;333
31;14;0;630;0;333
3;15;0;914;0;333
4;15;0;629;0;333
5;15;0;628;0;333
6;15;0;1817;0;333
9;15;0;1278;0;333
14;15;0;914;0;333
15;15;0;1251;0;333
16;15;0;914;0;333
17;15;0;1273;0;333
18;15;0;1272;0;333
22;15;0;627;0;333
23;15;0;630;0;333
24;15;0;630;0;333
25;15;0;630;0;333
26;15;0;630;0;333
27;15;0;630;0;333
28;15;0;630;0;333
29;15;0;630;0;333
30;15;0;630;0;333
3;16;0;915;0;333
11;16;0;627;0;333
12;16;0;626;0;333
14;16;0;1276;0;333
15;16;0;1273;0;333
16;16;0;1782;0;333
20;16;0;1278;0;333
22;16;0;623;0;333
23;16;0;630;0;333
24;16;0;630;0;333
25;16;0;630;0;333
26;16;0;630;0;333
27;16;0;630;0;333
28;16;0;630;0;333
29;16;0;630;0;333
30;16;0;629;0;333
31;16;0;628;0;333
11;17;0;629;0;333
12;17;0;628;0;333
14;17;0;1273;0;333
15;17;0;914;0;333
16;17;0;1251;0;333
22;17;0;629;0;333
23;17;0;630;0;333
24;17;0;630;0;333
25;17;0;630;0;333
26;17;0;630;0;333
27;17;0;630;0;333
28;17;0;622;0;333
29;17;0;622;0;333
30;17;0;628;0;333
15;18;0;1251;0;333
20;18;0;627;0;333
22;18;0;630;0;333
23;18;0;630;0;333
24;18;0;630;0;333
25;18;0;630;0;333
26;18;0;630;0;333
27;18;0;630;0;333
20;19;0;623;0;333
21;19;0;630;0;333
22;19;0;630;0;333
23;19;0;630;0;333
24;19;0;630;0;333
25;19;0;630;0;333
26;19;0;630;0;333
27;19;0;630;0;333
82;19;0;623;0;333
83;19;0;630;0;333
84;19;0;630;0;333
85;19;0;630;0;333
86;19;0;630;0;333
87;19;0;630;0;333
88;19;0;630;0;333
89;19;0;630;0;333
90;19;0;630;0;333
16;20;0;627;0;333
17;20;0;626;0;333
20;20;0;629;0;333
21;20;0;622;0;333
22;20;0;630;0;333
23;20;0;630;0;333
24;20;0;630;0;333
25;20;0;630;0;333
26;20;0;630;0;333
27;20;0;630;0;333
76;20;0;623;0;333
77;20;0;630;0;333
78;20;0;630;0;333
79;20;0;630;0;333
82;20;0;623;0;333
83;20;0;630;0;333
84;20;0;630;0;333
85;20;0;630;0;333
86;20;0;630;0;333
87;20;0;630;0;333
88;20;0;630;0;333
89;20;0;630;0;333
90;20;0;630;0;333
91;20;0;630;0;333
92;20;0;630;0;333
93;20;0;630;0;333
16;21;0;629;0;333
17;21;0;628;0;333
21;21;0;915;0;333
22;21;0;626;0;333
23;21;0;622;0;333
24;21;0;630;0;333
25;21;0;630;0;333
26;21;0;630;0;333
27;21;0;630;0;333
28;21;0;630;0;333
29;21;0;630;0;333
76;21;0;623;0;333
77;21;0;630;0;333
78;21;0;630;0;333
79;21;0;630;0;333
81;21;0;627;0;333
82;21;0;629;0;333
83;21;0;630;0;333
84;21;0;630;0;333
85;21;0;630;0;333
86;21;0;630;0;333
