67;57;232;333
68;57;1254;333
69;57;701;333
70;57;701;333
71;57;701;333
71;57;1246;333
73;57;719;333
67;58;702;333
73;58;703;333
67;59;702;333
70;59;1254;333
73;59;703;333
67;60;232;333
72;60;1266;333
73;60;703;333
67;61;702;333
69;61;1266;333
73;61;914;333
67;62;1254;333
73;62;1257;333
67;63;1246;333
73;63;703;333
67;64;716;333
68;64;700;333
69;64;700;333
70;64;1257;333
71;64;700;333
72;64;1246;333
73;64;1245;333
62;93;627;333
63;93;626;333
66;93;627;333
67;93;626;333
68;93;627;333
69;93;626;333
70;93;627;333
71;93;626;333
58;94;627;333
59;94;626;333
62;94;629;333
63;94;628;333
64;94;627;333
65;94;626;333
66;94;629;333
67;94;628;333
68;94;629;333
69;94;628;333
70;94;626;333
71;94;628;333
48;95;627;333
49;95;626;333
51;95;627;333
52;95;627;333
53;95;626;333
54;95;627;333
55;95;626;333
56;95;627;333
57;95;627;333
58;95;626;333
59;95;627;333
60;95;626;333
61;95;626;333
62;95;626;333
63;95;626;333
64;95;629;333
65;95;628;333
69;95;629;333
70;95;628;333
71;95;628;333
72;95;627;333
73;95;626;333
75;95;627;333
76;95;626;333
77;95;627;333
78;95;626;333
79;95;627;333
80;95;626;333
81;95;627;333
82;95;626;333
46;96;627;333
47;96;626;333
48;96;629;333
49;96;628;333
50;96;627;333
51;96;629;333
52;96;629;333
53;96;628;333
54;96;629;333
55;96;628;333
56;96;629;333
57;96;627;333
58;96;626;333
59;96;629;333
60;96;628;333
61;96;628;333
62;96;628;333
63;96;628;333
72;96;629;333
73;96;628;333
74;96;626;333
75;96;629;333
76;96;628;333
77;96;629;333
78;96;628;333
79;96;629;333
80;96;628;333
81;96;629;333
82;96;628;333
45;97;627;333
46;97;629;333
47;97;628;333
50;97;629;333
51;97;628;333
57;97;629;333
58;97;628;333
73;97;629;333
74;97;628;333
77;97;627;333
78;97;626;333
81;97;627;333
82;97;626;333
45;98;629;333
46;98;628;333
77;98;629;333
78;98;628;333
81;98;629;333
82;98;627;333
83;98;627;333
84;98;626;333
