L: -2
X: 91
Y: -214
W: 100
H: 100
0;0;15
1;0;15
2;0;15
3;0;15
4;0;15
5;0;15
6;0;15
7;0;15
8;0;15
9;0;15
10;0;15
11;0;15
12;0;15
13;0;15
14;0;15
15;0;15
16;0;15
17;0;15
18;0;15
19;0;15
20;0;15
21;0;15
22;0;15
23;0;15
24;0;15
25;0;15
26;0;15
27;0;15
28;0;15
29;0;15
30;0;15
31;0;15
32;0;15
33;0;15
34;0;15
35;0;15
36;0;15
37;0;15
38;0;15
39;0;15
40;0;15
41;0;15
42;0;15
43;0;15
44;0;15
45;0;15
46;0;15
47;0;15
48;0;15
49;0;15
50;0;15
51;0;15
52;0;15
53;0;15
54;0;15
55;0;15
56;0;15
57;0;15
58;0;15
59;0;15
60;0;15
61;0;15
62;0;15
63;0;15
64;0;15
65;0;15
66;0;15
67;0;15
68;0;15
69;0;15
70;0;15
71;0;15
72;0;15
73;0;15
74;0;15
75;0;15
76;0;15
77;0;15
78;0;15
79;0;15
80;0;15
81;0;15
82;0;15
83;0;15
84;0;15
85;0;15
86;0;15
87;0;15
88;0;15
89;0;15
90;0;34
91;0;34
92;0;34
93;0;34
94;0;34
95;0;34
96;0;34
97;0;34
98;0;34
99;0;34
0;1;15
1;1;15
2;1;15
3;1;15
4;1;15
5;1;15
6;1;15
7;1;15
8;1;15
9;1;15
10;1;15
11;1;15
12;1;15
13;1;15
14;1;15
15;1;15
16;1;15
17;1;15
18;1;15
19;1;15
20;1;15
21;1;15
22;1;15
23;1;15
24;1;15
25;1;15
26;1;15
27;1;15
28;1;15
29;1;15
30;1;15
31;1;15
32;1;15
33;1;15
34;1;15
35;1;15
36;1;15
37;1;15
38;1;15
39;1;15
40;1;15
41;1;15
42;1;15
43;1;15
44;1;15
45;1;15
46;1;15
47;1;15
48;1;15
49;1;15
50;1;15
51;1;15
52;1;15
53;1;15
54;1;15
55;1;15
56;1;15
57;1;15
58;1;15
59;1;15
60;1;15
61;1;15
62;1;15
63;1;15
64;1;15
65;1;15
66;1;15
