48;32;0;627;0;333
49;32;0;626;0;333
50;32;0;627;0;333
51;32;0;626;0;333
52;32;0;626;0;333
53;32;0;627;0;333
54;32;0;626;0;333
60;32;0;627;0;333
61;32;0;626;0;333
62;32;0;627;0;333
63;32;0;626;0;333
44;33;0;627;0;333
45;33;0;626;0;333
46;33;0;627;0;333
47;33;0;626;0;333
48;33;0;629;0;333
49;33;0;628;0;333
50;33;0;629;0;333
51;33;0;628;0;333
52;33;0;628;0;333
53;33;0;629;0;333
54;33;0;628;0;333
55;33;0;627;0;333
56;33;0;626;0;333
60;33;0;629;0;333
61;33;0;628;0;333
62;33;0;629;0;333
63;33;0;628;0;333
44;34;0;629;0;333
45;34;0;627;0;333
46;34;0;626;0;333
47;34;0;628;0;333
51;34;0;629;0;333
52;34;0;628;0;333
55;34;0;629;0;333
56;34;0;627;0;333
57;34;0;626;0;333
58;34;0;627;0;333
59;34;0;627;0;333
60;34;0;626;0;333
64;34;0;627;0;333
65;34;0;626;0;333
42;35;0;627;0;333
43;35;0;626;0;333
45;35;0;629;0;333
46;35;0;628;0;333
56;35;0;629;0;333
57;35;0;628;0;333
58;35;0;629;0;333
59;35;0;629;0;333
60;35;0;628;0;333
64;35;0;627;0;333
65;35;0;626;0;333
39;36;0;627;0;333
40;36;0;626;0;333
41;36;0;626;0;333
42;36;0;629;0;333
43;36;0;628;0;333
64;36;0;629;0;333
65;36;0;628;0;333
39;37;0;629;0;333
40;37;0;628;0;333
41;37;0;628;0;333
45;37;0;1783;0;333
53;37;0;1783;0;333
54;37;0;915;0;333
55;37;0;915;0;333
57;37;0;915;0;333
65;37;0;627;0;333
66;37;0;626;0;333
36;38;0;627;0;333
37;38;0;626;0;333
38;38;0;626;0;333
39;38;0;627;0;333
40;38;0;626;0;333
42;38;0;1783;0;333
49;38;0;627;0;333
50;38;0;626;0;333
52;38;0;915;0;333
63;38;0;1783;0;333
65;38;0;629;0;333
66;38;0;628;0;333
36;39;0;629;0;333
37;39;0;628;0;333
38;39;0;628;0;333
39;39;0;629;0;333
40;39;0;628;0;333
49;39;0;629;0;333
50;39;0;628;0;333
51;39;0;915;0;333
64;39;0;627;0;333
65;39;0;626;0;333
35;40;0;627;0;333
36;40;0;626;0;333
37;40;0;627;0;333
38;40;0;626;0;333
44;40;0;915;0;333
47;40;0;1783;0;333
64;40;0;629;0;333
65;40;0;627;0;333
66;40;0;626;0;333
33;41;0;627;0;333
34;41;0;626;0;333
35;41;0;629;0;333
36;41;0;628;0;333
37;41;0;629;0;333
38;41;0;628;0;333
45;41;0;915;0;333
51;41;0;627;0;333
52;41;0;626;0;333
53;41;0;1783;0;333
59;41;0;1783;0;333
65;41;0;629;0;333
66;41;0;628;0;333
31;42;0;627;0;333
32;42;0;626;0;333
33;42;0;629;0;333
34;42;0;628;0;333
35;42;0;1783;0;333
48;42;0;627;0;333
49;42;0;626;0;333
51;42;0;629;0;333
52;42;0;628;0;333
56;42;0;1783;0;333
65;42;0;627;0;333
66;42;0;626;0;333
31;43;0;629;0;333
32;43;0;628;0;333
38;43;0;627;0;333
39;43;0;626;0;333
46;43;0;1783;0;333
47;43;0;627;0;333
48;43;0;629;0;333
49;43;0;627;0;333
50;43;0;626;0;333
51;43;0;629;0;333
52;43;0;628;0;333
57;43;0;1783;0;333
58;43;0;915;0;333
65;43;0;629;0;333
66;43;0;628;0;333
29;44;0;627;0;333
30;44;0;626;0;333
31;44;0;626;0;333
38;44;0;629;0;333
39;44;0;628;0;333
47;44;0;629;0;333
48;44;0;628;0;333
49;44;0;629;0;333
50;44;0;628;0;333
51;44;0;626;0;333
64;44;0;627;0;333
65;44;0;626;0;333
29;45;0;629;0;333
30;45;0;628;0;333
31;45;0;628;0;333
36;45;0;627;0;333
37;45;0;626;0;333
50;45;0;629;0;333
51;45;0;628;0;333
61;45;0;1783;0;333
64;45;0;629;0;333
65;45;0;628;0;333
29;46;0;627;0;333
30;46;0;626;0;333
36;46;0;629;0;333
37;46;0;628;0;333
47;46;0;915;0;333
58;46;0;1783;0;333
63;46;0;627;0;333
64;46;0;626;0;333
28;47;0;627;0;333
29;47;0;626;0;333
30;47;0;628;0;333
34;47;0;1783;0;333
54;47;0;627;0;333
55;47;0;626;0;333
62;47;0;627;0;333
63;47;0;626;0;333
64;47;0;628;0;333
28;48;0;629;0;333
29;48;0;628;0;333
38;48;0;627;0;333
39;48;0;626;0;333
42;48;0;627;0;333
43;48;0;626;0;333
52;48;0;915;0;333
54;48;0;629;0;333
55;48;0;628;0;333
56;48;0;627;0;333
57;48;0;626;0;333
60;48;0;627;0;333
61;48;0;626;0;333
62;48;0;629;0;333
63;48;0;628;0;333
38;49;0;629;0;333
39;49;0;628;0;333
42;49;0;629;0;333
43;49;0;628;0;333
56;49;0;629;0;333
57;49;0;628;0;333
58;49;0;627;0;333
59;49;0;626;0;333
60;49;0;629;0;333
61;49;0;628;0;333
58;50;0;629;0;333
59;50;0;628;0;333
72;50;0;627;0;333
73;50;0;626;0;333
70;51;0;627;0;333
71;51;0;626;0;333
72;51;0;629;0;333
73;51;0;628;0;333
74;51;0;627;0;333
75;51;0;626;0;333
70;52;0;629;0;333
71;52;0;627;0;333
72;52;0;626;0;333
74;52;0;627;0;333
75;52;0;626;0;333
69;53;0;627;0;333
70;53;0;626;0;333
71;53;0;629;0;333
72;53;0;628;0;333
74;53;0;629;0;333
75;53;0;628;0;333
76;53;0;627;0;333
77;53;0;626;0;333
69;54;0;629;0;333
70;54;0;628;0;333
76;54;0;629;0;333
77;54;0;628;0;333
68;55;0;627;0;333
69;55;0;626;0;333
76;55;0;627;0;333
77;55;0;627;0;333
78;55;0;626;0;333
68;56;0;629;0;333
69;56;0;628;0;333
76;56;0;629;0;333
77;56;0;629;0;333
78;56;0;628;0;333
67;57;0;627;0;333
68;57;0;626;0;333
69;57;0;1817;0;333
71;57;0;1276;0;333
76;57;0;627;0;333
77;57;0;626;0;333
67;58;0;629;0;333
68;58;0;628;0;333
73;58;0;1782;0;333
76;58;0;629;0;333
77;58;0;628;0;333
65;59;0;627;0;333
66;59;0;626;0;333
67;59;0;626;0;333
76;59;0;627;0;333
77;59;0;626;0;333
65;60;0;629;0;333
66;60;0;628;0;333
67;60;0;628;0;333
76;60;0;629;0;333
77;60;0;628;0;333
64;61;0;627;0;333
65;61;0;626;0;333
69;61;0;914;0;333
75;61;0;627;0;333
76;61;0;626;0;333
63;62;0;627;0;333
64;62;0;626;0;333
65;62;0;628;0;333
66;62;0;1254;0;333
67;62;0;915;0;333
70;62;0;1782;0;333
75;62;0;629;0;333
76;62;0;627;0;333
77;62;0;626;0;333
61;63;0;627;0;333
62;63;0;626;0;333
63;63;0;629;0;333
64;63;0;628;0;333
66;63;0;1254;0;333
75;63;0;627;0;333
76;63;0;626;0;333
77;63;0;628;0;333
59;64;0;627;0;333
60;64;0;626;0;333
61;64;0;629;0;333
62;64;0;628;0;333
74;64;0;1817;0;333
75;64;0;629;0;333
76;64;0;628;0;333
57;65;0;627;0;333
58;65;0;626;0;333
59;65;0;629;0;333
60;65;0;628;0;333
62;65;0;627;0;333
63;65;0;626;0;333
71;65;0;915;0;333
76;65;0;627;0;333
77;65;0;626;0;333
55;66;0;627;0;333
56;66;0;626;0;333
57;66;0;629;0;333
58;66;0;627;0;333
59;66;0;626;0;333
61;66;0;627;0;333
62;66;0;629;0;333
63;66;0;628;0;333
65;66;0;1783;0;333
66;66;0;1817;0;333
74;66;0;1272;0;333
76;66;0;629;0;333
77;66;0;628;0;333
55;67;0;629;0;333
56;67;0;628;0;333
58;67;0;629;0;333
59;67;0;628;0;333
61;67;0;629;0;333
62;67;0;628;0;333
67;67;0;1276;0;333
68;67;0;627;0;333
69;67;0;626;0;333
70;67;0;626;0;333
72;67;0;1783;0;333
73;67;0;915;0;333
76;67;0;627;0;333
77;67;0;626;0;333
53;68;0;627;0;333
54;68;0;626;0;333
57;68;0;627;0;333
58;68;0;626;0;333
62;68;0;1254;0;333
67;68;0;914;0;333
68;68;0;629;0;333
69;68;0;628;0;333
70;68;0;628;0;333
75;68;0;627;0;333
76;68;0;626;0;333
77;68;0;628;0;333
53;69;0;629;0;333
54;69;0;628;0;333
57;69;0;629;0;333
58;69;0;628;0;333
64;69;0;1817;0;333
66;69;0;627;0;333
67;69;0;626;0;333
68;69;0;627;0;333
69;69;0;626;0;333
75;69;0;629;0;333
76;69;0;628;0;333
54;70;0;1783;0;333
65;70;0;627;0;333
66;70;0;626;0;333
67;70;0;628;0;333
68;70;0;629;0;333
69;70;0;628;0;333
76;70;0;627;0;333
77;70;0;626;0;333
52;71;0;627;0;333
53;71;0;626;0;333
54;71;0;627;0;333
55;71;0;626;0;333
62;71;0;1783;0;333
65;71;0;629;0;333
66;71;0;628;0;333
68;71;0;1272;0;333
76;71;0;629;0;333
77;71;0;628;0;333
52;72;0;629;0;333
53;72;0;628;0;333
54;72;0;629;0;333
55;72;0;628;0;333
62;72;0;1783;0;333
64;72;0;627;0;333
65;72;0;626;0;333
78;72;0;627;0;333
79;72;0;626;0;333
58;73;0;1817;0;333
60;73;0;1817;0;333
64;73;0;629;0;333
65;73;0;628;0;333
66;73;0;1783;0;333
71;73;0;627;0;333
72;73;0;626;0;333
78;73;0;629;0;333
79;73;0;628;0;333
63;74;0;914;0;333
64;74;0;914;0;333
65;74;0;1254;0;333
67;74;0;1817;0;333
71;74;0;629;0;333
72;74;0;628;0;333
74;74;0;1272;0;333
78;74;0;627;0;333
79;74;0;626;0;333
57;75;0;1254;0;333
61;75;0;914;0;333
67;75;0;1817;0;333
70;75;0;627;0;333
71;75;0;626;0;333
72;75;0;915;0;333
77;75;0;1783;0;333
78;75;0;629;0;333
79;75;0;628;0;333
54;76;0;1254;0;333
56;76;0;1272;0;333
57;76;0;1272;0;333
70;76;0;629;0;333
71;76;0;628;0;333
72;76;0;914;0;333
77;76;0;915;0;333
78;76;0;915;0;333
79;76;0;627;0;333
80;76;0;626;0;333
59;77;0;1817;0;333
64;77;0;1782;0;333
68;77;0;915;0;333
74;77;0;1272;0;333
76;77;0;1783;0;333
79;77;0;629;0;333
80;77;0;627;0;333
81;77;0;626;0;333
72;78;0;1817;0;333
74;78;0;1272;0;333
80;78;0;629;0;333
81;78;0;628;0;333
57;79;0;627;0;333
58;79;0;626;0;333
78;79;0;1817;0;333
80;79;0;627;0;333
81;79;0;626;0;333
57;80;0;629;0;333
58;80;0;628;0;333
59;80;0;627;0;333
60;80;0;626;0;333
67;80;0;627;0;333
68;80;0;626;0;333
80;80;0;629;0;333
81;80;0;627;0;333
82;80;0;626;0;333
59;81;0;629;0;333
60;81;0;628;0;333
67;81;0;629;0;333
68;81;0;627;0;333
69;81;0;627;0;333
70;81;0;626;0;333
77;81;0;915;0;333
81;81;0;629;0;333
82;81;0;628;0;333
68;82;0;629;0;333
69;82;0;629;0;333
70;82;0;628;0;333
77;82;0;914;0;333
82;82;0;627;0;333
83;82;0;626;0;333
82;83;0;629;0;333
83;83;0;628;0;333
83;84;0;627;0;333
84;84;0;626;0;333
83;85;0;629;0;333
84;85;0;627;0;333
85;85;0;626;0;333
84;86;0;629;0;333
85;86;0;628;0;333
