28;0;0;273;0;333
36;0;0;635;0;333
36;0;0;634;0;333
24;1;0;338;0;333
27;1;0;203;0;333
32;1;0;1783;0;333
32;1;0;421;0;333
36;1;0;635;0;333
36;1;0;634;0;333
40;1;0;1783;0;333
47;1;0;1783;0;333
24;2;0;338;0;333
25;2;0;1783;0;333
29;2;0;274;0;333
31;2;0;203;0;333
33;2;0;273;0;333
36;2;0;635;0;333
36;2;0;634;0;333
42;2;0;1782;0;333
43;2;0;1782;0;333
23;3;0;338;0;333
30;3;0;273;0;333
36;3;0;635;0;333
36;3;0;634;0;333
24;4;0;1790;0;333
25;4;0;1812;0;333
27;4;0;1782;0;333
29;4;0;2170;0;333
31;4;0;1782;0;333
36;4;0;635;0;333
36;4;0;634;0;333
22;5;0;338;0;333
30;5;0;203;0;333
36;5;0;635;0;333
36;5;0;634;0;333
10;6;0;338;0;333
10;6;0;203;0;333
24;6;0;338;0;333
27;6;0;1813;0;333
30;6;0;274;0;333
36;6;0;689;0;333
36;6;0;682;0;333
37;6;0;633;0;333
37;6;0;632;0;333
38;6;0;633;0;333
38;6;0;632;0;333
39;6;0;633;0;333
39;6;0;632;0;333
40;6;0;633;0;333
40;6;0;632;0;333
41;6;0;633;0;333
41;6;0;690;0;333
42;6;0;633;0;333
43;6;0;633;0;333
44;6;0;633;0;333
44;6;0;691;0;333
45;6;0;633;0;333
45;6;0;632;0;333
46;6;0;633;0;333
46;6;0;632;0;333
47;6;0;633;0;333
47;6;0;632;0;333
48;6;0;633;0;333
48;6;0;632;0;333
49;6;0;633;0;333
49;6;0;632;0;333
7;7;0;1812;0;333
8;7;0;421;0;333
9;7;0;1782;0;333
25;7;0;338;0;333
28;7;0;273;0;333
30;7;0;1812;0;333
32;7;0;1783;0;333
39;7;0;1783;0;333
39;7;0;421;0;333
40;7;0;1782;0;333
41;7;0;634;0;333
44;7;0;635;0;333
47;7;0;3095;0;333
6;8;0;1783;0;333
8;8;0;273;0;333
21;8;0;338;0;333
25;8;0;338;0;333
27;8;0;1783;0;333
27;8;0;422;0;333
33;8;0;1783;0;333
34;8;0;203;0;333
35;8;0;273;0;333
40;8;0;1783;0;333
41;8;0;682;0;333
42;8;0;632;0;333
43;8;0;632;0;333
44;8;0;683;0;333
45;8;0;273;0;333
46;8;0;1782;0;333
48;8;0;1783;0;333
49;8;0;273;0;333
7;9;0;203;0;333
9;9;0;338;0;333
10;9;0;338;0;333
19;9;0;203;0;333
20;9;0;274;0;333
24;9;0;338;0;333
25;9;0;338;0;333
26;9;0;1783;0;333
31;9;0;274;0;333
35;9;0;1783;0;333
45;9;0;1790;0;333
48;9;0;203;0;333
6;10;0;273;0;333
8;10;0;338;0;333
9;10;0;338;0;333
10;10;0;338;0;333
18;10;0;1783;0;333
19;10;0;273;0;333
24;10;0;338;0;333
28;10;0;274;0;333
31;10;0;203;0;333
32;10;0;3094;0;333
37;10;0;273;0;333
44;10;0;273;0;333
45;10;0;203;0;333
8;11;0;338;0;333
18;11;0;1790;0;333
18;11;0;422;0;333
21;11;0;338;0;333
24;11;0;338;0;333
26;11;0;203;0;333
34;11;0;1782;0;333
37;11;0;203;0;333
38;11;0;1783;0;333
40;11;0;273;0;333
41;11;0;1812;0;333
43;11;0;1782;0;333
47;11;0;1782;0;333
48;11;0;274;0;333
18;12;0;274;0;333
19;12;0;1812;0;333
21;12;0;338;0;333
25;12;0;338;0;333
27;12;0;1783;0;333
28;13;0;2169;0;333
30;13;0;338;0;333
31;13;0;338;0;333
37;13;0;1813;0;333
48;13;0;1813;0;333
16;14;0;273;0;333
17;14;0;1782;0;333
19;14;0;338;0;333
20;14;0;338;0;333
32;14;0;338;0;333
33;14;0;338;0;333
34;14;0;338;0;333
40;14;0;274;0;333
42;14;0;3096;0;333
48;14;0;1790;0;333
