0;0;680;333
1;0;633;333
1;0;266;333
2;0;633;333
2;0;36;333
3;0;633;333
3;0;1360;333
4;0;633;333
4;0;681;333
5;0;633;333
6;0;633;333
7;0;633;333
7;0;339;333
8;0;633;333
8;0;680;333
9;0;633;333
10;0;633;333
11;0;681;333
0;1;634;333
4;1;635;333
7;1;339;333
8;1;634;333
9;1;321;333;data=20
11;1;635;333
0;2;634;333
3;2;745;333
4;2;635;333
7;2;339;333
8;2;634;333
11;2;647;333;data=4081
0;3;634;333
4;3;635;333
6;3;35;333
7;3;339;333
8;3;634;333
11;3;651;333;data=4081
0;4;680;333
0;4;634;333
1;4;633;333
2;4;653;333;data=4080
3;4;657;333;data=4080
4;4;633;333
8;4;633;333
8;4;688;333
9;4;653;333;data=4080
10;4;657;333;data=4080
11;4;635;333
11;4;681;333
0;5;634;333
1;5;321;333
11;5;635;333
0;6;633;333
0;6;688;333
0;6;395;333
1;6;633;333
2;6;637;333
2;6;1360;333
3;6;633;333
4;6;633;333
4;6;692;333
5;6;633;333
6;6;653;333;data=4080
7;6;657;333;data=4080
8;6;633;333
9;6;633;333
9;6;692;333
10;6;637;333
11;6;635;333
11;6;681;333
11;6;395;333
11;7;635;333
11;7;8;333
2;8;2915;333
3;8;2915;333
4;8;2915;333
5;8;2915;333
6;8;2915;333
7;8;2915;333
8;8;2915;333
9;8;2915;333
11;8;635;333
1;9;2914;333
2;9;320;333
3;9;320;333
4;9;320;333
4;9;2853;333
5;9;320;333
6;9;320;333
7;9;320;333
7;9;2853;333
8;9;320;333
9;9;320;333
10;9;2916;333
11;9;635;333
11;9;693;333
2;10;2913;333
3;10;2913;333
4;10;2913;333
5;10;2913;333
6;10;2913;333
7;10;2913;333
8;10;2913;333
9;10;2913;333
11;10;635;333
0;11;395;333
11;11;635;333
11;11;691;333
11;11;395;333
