62;12;600;333
63;12;600;333
64;12;600;333
65;12;600;333
66;12;600;333
67;12;600;333
68;12;600;333
69;12;600;333
70;12;600;333
47;13;287;333
48;13;287;333
49;13;287;333
50;13;287;333
61;13;600;333
62;13;600;333
63;13;472;333
64;13;340;333
65;13;340;333
66;13;340;333
67;13;340;333
68;13;340;333
69;13;473;333
70;13;600;333
71;13;600;333
46;14;287;333
47;14;287;333
50;14;287;333
51;14;287;333
60;14;600;333
61;14;600;333
62;14;600;333
63;14;921;333
64;14;266;333
66;14;320;333
66;14;3109;333
67;14;320;333
67;14;2610;333
67;14;2598;333
68;14;320;333
68;14;2038;333
69;14;342;333
70;14;600;333
71;14;600;333
72;14;600;333
73;14;600;333
74;14;600;333
75;14;600;333
76;14;600;333
77;14;600;333
78;14;600;333
78;14;600;333
47;15;1278;333
48;15;35;333
50;15;1254;333
51;15;287;333
59;15;600;333
60;15;600;333
61;15;600;333
62;15;600;333
63;15;921;333
69;15;347;333
70;15;340;333
71;15;340;333
72;15;340;333
73;15;340;333
74;15;340;333
75;15;340;333
76;15;473;333
76;15;340;333
77;15;473;333
78;15;600;333
79;15;600;333
49;16;2832;333
49;16;1245;333
51;16;287;333
58;16;600;333
59;16;600;333
60;16;600;333
61;16;600;333
62;16;600;333
63;16;921;333
64;16;266;333
67;16;217;333
68;16;550;333
69;16;342;333
70;16;36;333
70;16;2744;333
71;16;268;333
73;16;2873;333
74;16;1360;333
75;16;2760;333
75;16;2696;333
75;16;168;333
75;16;750;333
76;16;395;333
77;16;342;333
78;16;600;333
79;16;600;333
80;16;600;333
80;16;600;333
46;17;1276;333
51;17;287;333
57;17;600;333
58;17;600;333
59;17;600;333
60;17;600;333
61;17;600;333
62;17;600;333
63;17;921;333
68;17;320;333
68;17;2854;333
69;17;342;333
70;17;2914;333
76;17;36;333
76;17;111;333
77;17;342;333
78;17;600;333
79;17;600;333
80;17;600;333
81;17;600;333
50;18;287;333
51;18;287;333
56;18;600;333
57;18;600;333
58;18;600;333
59;18;600;333
60;18;600;333
61;18;600;333
62;18;600;333
63;18;470;333
64;18;342;333
65;18;267;333
68;18;320;333
68;18;329;333
69;18;342;333
74;18;1367;333
74;18;2760;333
74;18;465;333
75;18;744;333
77;18;342;333
78;18;600;333
79;18;600;333
80;18;600;333
81;18;600;333
82;18;600;333
83;18;600;333
84;18;600;333
85;18;600;333
86;18;600;333
87;18;600;333
47;19;1246;333
49;19;287;333
50;19;287;333
55;19;600;333
56;19;600;333
57;19;600;333
58;19;600;333
59;19;600;333
60;19;340;333
61;19;340;333
62;19;340;333
63;19;340;333
64;19;347;333
65;19;473;333
68;19;320;333
68;19;1061;333
69;19;342;333
74;19;1367;333
74;19;558;333
74;19;155;333
75;19;744;333
77;19;342;333
77;19;340;333
78;19;340;333
79;19;340;333
80;19;340;333
81;19;340;333
82;19;340;333
83;19;340;333
84;19;340;333
85;19;340;333
86;19;473;333
87;19;600;333
54;20;600;333
55;20;600;333
56;20;600;333
57;20;600;333
58;20;600;333
59;20;600;333
60;20;470;333
60;20;342;333
60;20;276;333
62;20;268;333
64;20;471;333
64;20;472;333
64;20;36;333
64;20;335;333
65;20;342;333
66;20;395;333
69;20;496;333
74;20;1367;333
74;20;322;333
74;20;466;333
75;20;744;333
77;20;342;333
78;20;395;333
80;20;276;333
81;20;921;333
81;20;36;333
81;20;315;333
82;20;212;333
83;20;212;333
84;20;212;333
85;20;359;333
85;20;373;333
85;20;493;333
85;20;918;333
86;20;342;333
87;20;600;333
53;21;600;333
54;21;600;333
55;21;600;333
56;21;600;333
57;21;600;333
58;21;600;333
59;21;348;333
60;21;471;333
65;21;342;333
66;21;267;333
69;21;342;333
70;21;395;333
76;21;36;333
76;21;2854;333
77;21;342;333
81;21;921;333
81;21;275;333
85;21;215;333
86;21;342;333
87;21;600;333
52;22;600;333
53;22;600;333
54;22;600;333
55;22;600;333
56;22;600;333
57;22;600;333
58;22;348;333
59;22;471;333
64;22;470;333
64;22;275;333
65;22;347;333
66;22;340;333
67;22;340;333
68;22;340;333
69;22;347;333
70;22;340;333
71;22;920;333
72;22;340;333
73;22;340;333
74;22;340;333
75;22;340;333
76;22;340;333
77;22;342;333
81;22;921;333
85;22;215;333
86;22;342;333
87;22;600;333
51;23;600;333
52;23;600;333
53;23;600;333
54;23;600;333
55;23;600;333
56;23;600;333
57;23;600;333
58;23;342;333
65;23;470;333
65;23;320;333
65;23;3109;333
66;23;551;333
68;23;342;333
69;23;267;333
70;23;470;333
72;23;471;333
72;23;395;333
73;23;320;333
73;23;17;333
73;23;353;333
74;23;320;333
74;23;2500;333
75;23;320;333
75;23;2499;333
76;23;320;333
76;23;2055;333
77;23;342;333
81;23;921;333
85;23;215;333
86;23;342;333
87;23;600;333
51;24;600;333
52;24;600;333
53;24;600;333
54;24;600;333
55;24;348;333
56;24;474;333
57;24;474;333
57;24;320;333
57;24;2853;333
58;24;347;333
59;24;340;333
60;24;920;333
61;24;340;333
62;24;473;333
66;24;216;333
68;24;342;333
76;24;320;333
76;24;265;333
76;24;2055;333
77;24;342;333
81;24;470;333
82;24;474;333
82;24;395;333
83;24;486;333
84;24;474;333
84;24;395;333
85;24;474;333
86;24;342;333
87;24;600;333
51;25;600;333
52;25;600;333
53;25;600;333
54;25;600;333
55;25;342;333
59;25;3075;333
61;25;276;333
62;25;342;333
67;25;320;333
67;25;2854;333
68;25;342;333
69;25;267;333
74;25;2877;333
77;25;342;333
86;25;342;333
87;25;600;333
51;26;600;333
52;26;600;333
53;26;600;333
54;26;600;333
55;26;342;333
57;26;747;333
61;26;1367;333
62;26;342;333
64;26;2877;333
67;26;320;333
67;26;110;333
68;26;342;333
73;26;2876;333
75;26;2878;333
77;26;342;333
80;26;433;333
81;26;432;333
82;26;432;333
83;26;432;333
84;26;432;333
85;26;432;333
86;26;342;333
87;26;600;333
51;27;600;333
52;27;600;333
53;27;600;333
54;27;600;333
55;27;342;333
57;27;1360;333
61;27;2874;333
62;27;342;333
63;27;2876;333
64;27;2885;333
64;27;2853;333
65;27;2878;333
67;27;267;333
68;27;342;333
69;27;267;333
73;27;2876;333
74;27;2879;333
74;27;2854;333
75;27;2878;333
77;27;342;333
80;27;433;333
85;27;221;333
86;27;342;333
87;27;600;333
51;28;600;333
52;28;600;333
53;28;600;333
54;28;600;333
55;28;342;333
61;28;320;333
61;28;2854;333
62;28;342;333
64;28;2875;333
68;28;342;333
74;28;2875;333
77;28;342;333
80;28;433;333
86;28;342;333
87;28;600;333
51;29;600;333
52;29;600;333
53;29;600;333
54;29;600;333
55;29;342;333
61;29;320;333
62;29;342;333
67;29;267;333
68;29;342;333
69;29;267;333
76;29;395;333
77;29;342;333
78;29;395;333
80;29;433;333
85;29;221;333
86;29;342;333
87;29;600;333
31;30;600;333
32;30;600;333
33;30;600;333
34;30;600;333
35;30;600;333
36;30;600;333
37;30;600;333
38;30;600;333
39;30;600;333
40;30;600;333
41;30;600;333
42;30;600;333
51;30;600;333
52;30;600;333
53;30;600;333
54;30;600;333
55;30;347;333
55;30;347;333
56;30;340;333
57;30;340;333
58;30;340;333
59;30;340;333
60;30;340;333
61;30;340;333
62;30;347;333
63;30;340;333
64;30;340;333
65;30;920;333
66;30;340;333
67;30;340;333
68;30;347;333
69;30;340;333
70;30;340;333
71;30;920;333
72;30;340;333
73;30;340;333
74;30;340;333
75;30;340;333
76;30;340;333
77;30;342;333
77;30;473;333
80;30;433;333
80;30;1857;333
86;30;342;333
87;30;600;333
31;31;600;333
33;31;276;333
34;31;268;333
36;31;275;333
39;31;2877;333
42;31;600;333
51;31;600;333
52;31;348;333
53;31;474;333
54;31;474;333
55;31;471;333
56;31;401;333
57;31;470;333
58;31;471;333
59;31;75;333
59;31;3075;333
60;31;470;333
61;31;471;333
62;31;401;333
63;31;470;333
64;31;471;333
66;31;470;333
67;31;471;333
68;31;401;333
69;31;470;333
70;31;471;333
72;31;470;333
73;31;471;333
74;31;401;333
75;31;470;333
76;31;342;333
80;31;2952;333
80;31;388;333
81;31;432;333
81;31;472;333
81;31;1857;333
82;31;432;333
82;31;340;333
83;31;432;333
83;31;340;333
84;31;432;333
84;31;340;333
85;31;432;333
85;31;340;333
85;31;395;333
86;31;471;333
86;31;342;333
87;31;600;333
33;32;217;333
42;32;600;333
51;32;600;333
52;32;342;333
76;32;481;333
80;32;472;333
81;32;346;333
82;32;600;333
83;32;600;333
84;32;600;333
85;32;600;333
86;32;600;333
34;33;216;333
35;33;216;333
40;33;1911;333
42;33;600;333
51;33;600;333
52;33;342;333
76;33;483;333
79;33;395;333
80;33;346;333
80;33;473;333
81;33;600;333
82;33;600;333
83;33;600;333
84;33;600;333
85;33;600;333
42;34;600;333
51;34;600;333
52;34;342;333
55;34;340;333
55;34;473;333
56;34;340;333
57;34;920;333
58;34;340;333
59;34;340;333
60;34;340;333
61;34;340;333
62;34;340;333
63;34;340;333
64;34;340;333
65;34;340;333
66;34;340;333
67;34;340;333
68;34;340;333
69;34;340;333
70;34;340;333
71;34;340;333
72;34;340;333
73;34;920;333
74;34;340;333
75;34;340;333
76;34;473;333
76;34;342;333
79;34;2874;333
80;34;342;333
81;34;600;333
82;34;600;333
83;34;600;333
84;34;600;333
41;35;1367;333
42;35;600;333
51;35;600;333
52;35;342;333
55;35;342;333
62;35;600;333
67;35;342;333
68;35;320;333
68;35;275;333
69;35;320;333
69;35;2853;333
70;35;1360;333
70;35;2672;333
71;35;748;333
71;35;276;333
74;35;210;333
75;35;36;333
75;35;2783;333
76;35;342;333
79;35;320;333
79;35;2746;333
80;35;342;333
81;35;600;333
82;35;600;333
83;35;600;333
41;36;2874;333
42;36;600;333
51;36;600;333
52;36;342;333
55;36;342;333
62;36;600;333
67;36;342;333
76;36;342;333
79;36;320;333
79;36;52;333
80;36;342;333
81;36;600;333
82;36;600;333
42;37;600;333
51;37;600;333
52;37;342;333
55;37;342;333
62;37;600;333
67;37;342;333
76;37;342;333
76;37;1914;333
80;37;342;333
81;37;600;333
82;37;600;333
40;38;2876;333
41;38;2879;333
42;38;600;333
51;38;600;333
52;38;342;333
55;38;342;333
62;38;600;333
67;38;342;333
71;38;342;333
72;38;267;333
74;38;212;333
76;38;342;333
76;38;340;333
77;38;340;333
78;38;340;333
78;38;340;333
79;38;920;333
80;38;342;333
81;38;600;333
82;38;600;333
42;39;600;333
51;39;600;333
52;39;342;333
54;39;403;333
55;39;342;333
67;39;342;333
69;39;746;333
71;39;342;333
73;39;213;333
74;39;36;333
74;39;2854;333
75;39;215;333
76;39;342;333
80;39;342;333
81;39;600;333
82;39;600;333
33;40;1003;333
42;40;600;333
51;40;600;333
52;40;342;333
55;40;342;333
62;40;600;333
67;40;342;333
71;40;342;333
74;40;214;333
76;40;342;333
77;40;60;333
79;40;395;333
80;40;342;333
81;40;600;333
82;40;600;333
40;41;600;333
41;41;600;333
42;41;600;333
50;41;600;333
51;41;600;333
52;41;342;333
55;41;347;333
56;41;340;333
57;41;340;333
58;41;340;333
59;41;340;333
60;41;340;333
61;41;340;333
62;41;347;333
63;41;340;333
64;41;340;333
65;41;340;333
66;41;340;333
67;41;347;333
68;41;340;333
69;41;340;333
70;41;340;333
71;41;347;333
72;41;340;333
73;41;340;333
74;41;340;333
75;41;340;333
76;41;473;333
76;41;347;333
77;41;340;333
78;41;340;333
79;41;340;333
80;41;342;333
81;41;600;333
82;41;600;333
49;42;600;333
50;42;600;333
50;42;600;333
51;42;600;333
52;42;342;333
55;42;320;333
55;42;165;333
56;42;3075;333
56;42;320;333
56;42;2705;333
57;42;342;333
59;42;266;333
62;42;748;333
64;42;342;333
67;42;1360;333
70;42;342;333
71;42;266;333
72;42;1360;333
74;42;264;333
74;42;212;333
76;42;342;333
80;42;600;333
81;42;600;333
82;42;600;333
42;43;600;333
42;43;600;333
42;43;600;333
43;43;600;333
43;43;600;333
43;43;600;333
43;43;600;333
43;43;600;333
44;43;600;333
45;43;600;333
46;43;600;333
47;43;600;333
48;43;600;333
49;43;600;333
50;43;600;333
51;43;600;333
51;43;600;333
52;43;342;333
56;43;320;333
56;43;275;333
57;43;342;333
64;43;342;333
66;43;745;333
69;43;212;333
70;43;342;333
73;43;213;333
74;43;36;333
74;43;2853;333
75;43;215;333
76;43;342;333
76;43;342;333
80;43;600;333
81;43;600;333
82;43;600;333
41;44;600;333
42;44;600;333
43;44;600;333
44;44;600;333
45;44;600;333
46;44;600;333
47;44;600;333
48;44;600;333
49;44;600;333
50;44;600;333
51;44;600;333
52;44;342;333
56;44;319;333
57;44;342;333
61;44;1367;333
62;44;746;333
64;44;342;333
69;44;36;333
69;44;2853;333
70;44;342;333
74;44;214;333
76;44;342;333
80;44;600;333
81;44;600;333
82;44;600;333
40;45;600;333
41;45;600;333
42;45;600;333
43;45;348;333
44;45;474;333
45;45;474;333
46;45;345;333
46;45;276;333
46;45;403;333
47;45;600;333
48;45;600;333
49;45;600;333
50;45;600;333
51;45;600;333
52;45;342;333
57;45;342;333
63;45;36;333
63;45;2853;333
64;45;342;333
64;45;1914;333
69;45;275;333
70;45;342;333
76;45;342;333
80;45;600;333
81;45;600;333
82;45;600;333
40;46;600;333
41;46;600;333
42;46;600;333
43;46;342;333
45;46;2832;333
46;46;470;333
47;46;474;333
47;46;36;333
47;46;357;333
48;46;474;333
48;46;75;333
49;46;474;333
49;46;36;333
49;46;917;333
50;46;474;333
50;46;276;333
51;46;474;333
51;46;36;333
51;46;166;333
52;46;471;333
56;46;403;333
57;46;342;333
64;46;342;333
69;46;1915;333
70;46;342;333
76;46;342;333
80;46;600;333
81;46;600;333
82;46;600;333
40;47;600;333
41;47;600;333
42;47;600;333
42;47;600;333
43;47;342;333
57;47;342;333
62;47;212;333
64;47;342;333
70;47;342;333
74;47;746;333
76;47;342;333
80;47;600;333
81;47;600;333
82;47;600;333
40;48;600;333
41;48;600;333
42;48;600;333
43;48;342;333
56;48;1915;333
56;48;275;333
57;48;342;333
61;48;213;333
62;48;36;333
63;48;215;333
64;48;342;333
70;48;342;333
76;48;342;333
80;48;600;333
81;48;600;333
82;48;600;333
40;49;600;333
41;49;340;333
42;49;340;333
43;49;340;333
43;49;342;333
44;49;340;333
45;49;340;333
46;49;340;333
46;49;473;333
47;49;340;333
48;49;340;333
49;49;340;333
50;49;340;333
51;49;340;333
52;49;340;333
53;49;473;333
56;49;320;333
56;49;2286;333
57;49;347;333
58;49;340;333
59;49;340;333
60;49;920;333;data=1051
61;49;340;333
62;49;340;333
63;49;340;333
64;49;347;333
65;49;340;333
66;49;340;333
67;49;920;333;data=1052
68;49;340;333
69;49;340;333
70;49;347;333
71;49;920;333;data=1053
72;49;340;333
73;49;340;333
74;49;340;333
75;49;340;333
76;49;342;333
80;49;600;333
81;49;600;333
82;49;600;333
40;50;600;333
41;50;342;333
43;50;395;333
44;50;2873;333
44;50;42;333
45;50;395;333
46;50;272;333
47;50;3075;333
47;50;320;333
48;50;295;333
48;50;320;333
48;50;2782;333
49;50;3075;333
49;50;320;333
50;50;272;333
51;50;395;333
52;50;36;333
52;50;2357;333
53;50;342;333
56;50;320;333
56;50;2693;333
57;50;320;333
57;50;315;333
