L: -3
X: 143
Y: -102
W: 29
H: 38
0;0;42;0;0
1;0;42;0;0
2;0;42;0;0
3;0;42;0;0
4;0;42;0;0
5;0;42;0;0
6;0;42;0;0
7;0;42;0;0
8;0;42;0;0
9;0;42;0;0
10;0;2;0;0
11;0;2;0;0
12;0;2;0;0
13;0;2;0;0
14;0;2;0;0
15;0;2;0;0
16;0;42;0;0
17;0;42;0;0
18;0;42;0;0
19;0;42;0;0
20;0;42;0;0
21;0;42;0;0
22;0;42;0;0
23;0;42;0;0
24;0;42;0;0
25;0;42;0;0
26;0;42;0;0
27;0;42;0;0
28;0;42;0;0
0;1;42;0;0
1;1;2;0;0
2;1;2;0;0
3;1;2;0;0
4;1;2;0;0
5;1;15;0;0
6;1;15;0;0
7;1;2;0;0
8;1;2;0;0
9;1;2;0;0
10;1;2;0;0
11;1;2;0;0
12;1;2;0;0
13;1;2;0;0
14;1;2;0;0
15;1;2;0;0
16;1;2;0;0
17;1;2;0;0
18;1;2;0;0
19;1;2;0;0
20;1;2;0;0
21;1;2;0;0
22;1;2;0;0
23;1;2;0;0
24;1;2;0;0
25;1;2;0;0
26;1;2;0;0
27;1;2;0;0
28;1;42;0;0
0;2;42;0;0
1;2;2119;0;0
2;2;9287;0;0
3;2;18503;0;0
4;2;2;0;0
5;2;2530;0;0
6;2;1506;0;0
7;2;2;0;0
8;2;2;0;0
9;2;2;0;0
10;2;2;0;0
11;2;2;0;0
12;2;2;0;0
13;2;2;0;0
14;2;2;0;0
15;2;2;0;0
16;2;2;0;0
17;2;2;0;0
18;2;2;0;0
19;2;2;0;0
20;2;2;0;0
21;2;2;0;0
22;2;2;0;0
23;2;2;0;0
24;2;2;0;0
25;2;2;0;0
26;2;2;0;0
27;2;2;0;0
28;2;42;0;0
0;3;42;0;0
1;3;7;0;0
2;3;7;0;0
3;3;7;0;0
4;3;23623;0;0
5;3;2;0;0
6;3;2;0;0
7;3;2;0;0
8;3;2;0;0
9;3;2;0;0
10;3;2;0;0
11;3;2;0;0
12;3;2;0;0
13;3;2;0;0
14;3;17478;0;0
15;3;18502;0;0
16;3;2;0;0
17;3;2;0;0
18;3;17478;0;0
19;3;9286;0;0
20;3;9286;0;0
21;3;9286;0;0
22;3;9286;0;0
23;3;9286;0;0
