0;0;0;287;0
1;0;0;287;0
2;0;0;287;0
3;0;0;287;0
4;0;0;287;0
5;0;0;287;0
6;0;0;287;0
7;0;0;287;0
8;0;0;287;0
9;0;0;287;0
10;0;0;287;0
11;0;0;287;0
12;0;0;287;0
13;0;0;287;0
14;0;0;287;0
15;0;0;287;0
16;0;0;287;0
17;0;0;287;0
18;0;0;287;0
19;0;0;287;0
20;0;0;287;0
21;0;0;287;0
22;0;0;287;0
23;0;0;287;0
24;0;0;287;0
25;0;0;287;0
26;0;0;287;0
27;0;0;287;0
28;0;0;287;0
29;0;0;287;0
30;0;0;287;0
31;0;0;287;0
32;0;0;287;0
33;0;0;287;0
34;0;0;287;0
35;0;0;287;0
36;0;0;287;0
37;0;0;287;0
38;0;0;287;0
39;0;0;287;0
40;0;0;287;0
41;0;0;287;0
42;0;0;287;0
43;0;0;287;0
44;0;0;287;0
45;0;0;287;0
46;0;0;287;0
47;0;0;287;0
48;0;0;287;0
49;0;0;287;0
0;1;0;287;0
1;1;0;287;0
2;1;0;287;0
3;1;0;287;0
4;1;0;287;0
5;1;0;287;0
6;1;0;287;0
7;1;0;287;0
8;1;0;287;0
9;1;0;287;0
10;1;0;287;0
11;1;0;287;0
12;1;0;287;0
13;1;0;287;0
14;1;0;287;0
15;1;0;287;0
16;1;0;287;0
17;1;0;287;0
18;1;0;287;0
19;1;0;287;0
20;1;0;287;0
21;1;0;287;0
22;1;0;287;0
23;1;0;287;0
24;1;0;613;0
25;1;0;597;0
26;1;0;597;0
27;1;0;613;0
28;1;0;287;0
29;1;0;287;0
30;1;0;287;0
31;1;0;287;0
32;1;0;287;0
33;1;0;287;0
34;1;0;613;0
35;1;0;622;0
36;1;0;622;0
37;1;0;622;0
38;1;0;613;0
39;1;0;622;0
40;1;0;622;0
41;1;0;622;0
42;1;0;613;0
43;1;0;622;0
44;1;0;622;0
45;1;0;622;0
46;1;0;613;0
47;1;0;287;0
48;1;0;287;0
49;1;0;287;0
0;2;0;287;0
1;2;0;287;0
2;2;0;287;0
3;2;0;613;0
4;2;0;597;0
5;2;0;597;0
6;2;0;597;0
7;2;0;613;0
8;2;0;597;0
9;2;0;597;0
9;2;1;3095;0
10;2;0;597;0
11;2;0;613;0
12;2;0;287;0
13;2;0;287;0
14;2;0;287;0
15;2;0;287;0
16;2;0;287;0
17;2;0;287;0
18;2;0;287;0
19;2;0;287;0
20;2;0;287;0
21;2;0;287;0
22;2;0;613;0
23;2;0;622;0
24;2;0;628;0
26;2;0;419;0
27;2;0;629;0
28;2;0;630;0
29;2;0;287;0
30;2;0;287;0
31;2;0;287;0
32;2;0;287;0
33;2;0;287;0
34;2;0;626;0
37;2;0;3101;0
38;2;0;412;0
39;2;0;1265;0
40;2;0;2877;0
41;2;0;1251;0
42;2;0;413;0
43;2;0;3095;0
44;2;0;3095;0
46;2;0;623;0
47;2;0;287;0
48;2;0;287;0
49;2;0;287;0
0;3;0;287;0
1;3;0;287;0
2;3;0;287;0
3;3;0;599;0
6;3;0;213;0
7;3;0;36;0
7;3;1;3076;0
8;3;0;215;0
11;3;0;596;0
11;3;1;2038;0
12;3;0;287;0
13;3;0;287;0
14;3;0;287;0
15;3;0;287;0
16;3;0;287;0
17;3;0;287;0
18;3;0;613;0
19;3;0;597;0
20;3;0;597;0
21;3;0;597;0
21;3;1;393;0
22;3;0;628;0
24;3;0;3095;0
