0;0;600;333
1;0;600;333
2;0;600;333
3;0;600;333
0;1;600;333
1;1;321;333;data=51
2;1;319;333
3;1;600;333
3;2;600;333
0;3;701;333
1;3;709;333;data=6041
2;3;701;333
3;3;600;333
3;4;600;333
3;5;600;333
3;6;600;333
3;7;600;333
3;8;600;333
3;9;600;333
3;10;600;333
3;11;600;333
3;12;600;333
3;13;600;333
3;14;600;333
3;15;600;333
16;15;287;333
17;15;287;333
18;15;287;333
19;15;287;333
20;15;287;333
21;15;287;333
22;15;287;333
23;15;287;333
24;15;287;333
25;15;287;333
3;16;600;333
16;16;287;333
25;16;287;333
3;17;600;333
16;17;287;333
25;17;287;333
3;18;600;333
16;18;287;333
25;18;287;333
3;19;600;333
4;19;600;333
5;19;600;333
6;19;600;333
7;19;600;333
8;19;600;333
9;19;600;333
10;19;600;333
11;19;600;333
12;19;600;333
13;19;600;333
14;19;600;333
15;19;600;333
16;19;600;333
25;19;287;333
25;20;287;333
25;21;287;333
25;22;287;333
25;23;287;333
16;24;287;333
17;24;287;333
18;24;287;333
19;24;287;333
20;24;287;333
21;24;903;233
22;24;905;233
23;24;287;333
24;24;287;333
25;24;287;333
16;25;287;333
17;25;287;333
18;25;597;333
19;25;622;333
20;25;597;333
23;25;597;333
24;25;287;333
25;25;287;333
16;26;622;333
17;26;724;333
24;26;287;333
25;26;287;333
19;27;267;333
23;27;119;333
24;27;287;333
25;27;287;333
19;28;319;333
23;28;321;333;data=51
24;28;287;333
25;28;287;333
23;29;321;333;data=5
24;29;287;333
25;29;287;333
21;30;212;333
24;30;287;333
25;30;287;333
17;31;741;333
20;31;213;333
21;31;2885;333
22;31;215;333
23;31;269;333
24;31;287;333
25;31;287;333
21;32;214;333
24;32;287;333
25;32;287;333
17;33;741;333
23;33;339;333
24;33;596;333
25;33;287;333
23;34;623;333
24;34;287;333
25;34;287;333
