11;26;501;333
11;26;504;333
11;27;501;333
11;28;501;333
11;29;501;333
11;30;501;333
29;30;680;333
29;30;677;333
30;30;633;333
30;30;672;333
31;30;633;333
31;30;672;333
32;30;633;333
32;30;672;333
33;30;633;333
33;30;672;333
34;30;633;333
34;30;672;333
35;30;633;333
35;30;672;333
35;30;635;333
36;30;633;333
36;30;672;333
37;30;681;333
37;30;676;333
11;31;501;333
29;31;634;333
29;31;674;333
30;31;319;333
35;31;635;333
36;31;2832;333
37;31;635;333
37;31;675;333
11;32;501;333
28;32;680;333
28;32;677;333
29;32;688;333
35;32;635;333
37;32;635;333
37;32;675;333
11;33;501;333
28;33;638;333
28;33;674;333
35;33;691;333
35;33;635;333
37;33;635;333
37;33;675;333
11;34;501;333
28;34;634;333
28;34;674;333
35;34;659;333;data=7301
37;34;635;333
37;34;675;333
11;35;503;333
12;35;500;333
13;35;500;333
14;35;500;333
15;35;500;333
16;35;500;333
17;35;500;333
18;35;500;333
19;35;500;333
20;35;500;333
21;35;500;333
21;35;502;333
28;35;634;333
28;35;674;333
35;35;635;333
37;35;635;333
37;35;675;333
28;36;634;333
28;36;674;333
35;36;635;333
37;36;635;333
37;36;675;333
28;37;634;333
28;37;674;333
35;37;635;333
37;37;635;333
37;37;675;333
28;38;634;333
28;38;674;333
35;38;635;333
37;38;635;333
37;38;675;333
28;39;634;333
28;39;674;333
35;39;635;333
37;39;635;333
37;39;675;333
28;40;682;333
28;40;678;333
29;40;690;333
35;40;635;333
37;40;635;333
37;40;675;333
29;41;633;333
29;41;634;333
29;41;674;333
30;41;633;333
31;41;633;333
32;41;633;333
33;41;633;333
34;41;633;333
35;41;633;333
36;41;657;333;data=7300
37;41;633;333
38;41;681;333
38;41;676;333
29;42;634;333
29;42;674;333
38;42;635;333
38;42;675;333
29;43;634;333
29;43;674;333
38;43;635;333
38;43;675;333
29;44;634;333
29;44;674;333
38;44;635;333
38;44;675;333
29;45;634;333
29;45;674;333
38;45;635;333
38;45;675;333
29;46;634;333
29;46;674;333
38;46;635;333
38;46;675;333
29;47;634;333
29;47;674;333
38;47;635;333
38;47;675;333
28;48;501;333
28;48;504;333
29;48;682;333
29;48;678;333
30;48;632;333
30;48;673;333
31;48;632;333
31;48;673;333
32;48;632;333
32;48;673;333
33;48;632;333
33;48;673;333
34;48;632;333
34;48;673;333
35;48;632;333
35;48;673;333
36;48;632;333
36;48;673;333
37;48;632;333
37;48;673;333
38;48;683;333
38;48;679;333
28;49;501;333
28;50;501;333
28;51;501;333
28;52;501;333
28;53;501;333
28;54;503;333
29;54;500;333
30;54;500;333
31;54;500;333
31;54;502;333
7;63;677;333
8;63;672;333
9;63;672;333
10;63;672;333
11;63;676;333
7;64;674;333
11;64;675;333
7;65;674;333
11;65;675;333
7;66;674;333
11;66;675;333
22;66;677;333
23;66;672;333
24;66;672;333
25;66;672;333
26;66;672;333
27;66;672;333
28;66;676;333
7;67;674;333
11;67;675;333
22;67;674;333
28;67;675;333
6;68;677;333
8;68;512;333
11;68;675;333
22;68;674;333
28;68;675;333
6;69;674;333
10;69;673;333
11;69;679;333
22;69;674;333
28;69;675;333
6;70;678;333
7;70;673;333
8;70;673;333
9;70;679;333
22;70;678;333
23;70;673;333
24;70;673;333
25;70;673;333
26;70;673;333
27;70;673;333
28;70;679;333
