1;3;0;677;0
2;3;0;672;0
3;3;0;672;0
4;3;0;672;0
5;3;0;672;0
6;3;0;672;0
7;3;0;672;0
8;3;0;672;0
9;3;0;676;0
1;4;0;674;0
2;4;0;2832;0
9;4;0;675;0
0;5;0;677;0
9;5;0;675;0
0;6;0;674;0
9;6;0;675;0
0;7;0;674;0
9;7;0;675;0
0;8;0;674;0
9;8;0;675;0
0;9;0;674;0
9;9;0;675;0
0;10;0;674;0
9;10;0;675;0
0;11;0;674;0
9;11;0;675;0
0;12;0;674;0
5;12;0;512;0
9;12;0;675;0
0;13;0;678;0
9;13;0;675;0
1;14;0;674;0
10;14;0;676;0
1;15;0;674;0
10;15;0;675;0
1;16;0;674;0
10;16;0;675;0
1;17;0;674;0
10;17;0;675;0
1;18;0;674;0
10;18;0;675;0
1;19;0;674;0
10;19;0;675;0
1;20;0;674;0
10;20;0;675;0
1;21;0;678;0
2;21;0;673;0
3;21;0;673;0
4;21;0;673;0
5;21;0;673;0
6;21;0;673;0
7;21;0;673;0
8;21;0;673;0
9;21;0;673;0
10;21;0;679;0
